Date	Time	Trainig/Test	Event ID	Title	Link	Abstract
29.01.2019	12:43:16	Training	16	Fruit sold at ALDI, Costco and Walmart recalled due to listeria concerns.	https://twitter.com/tweet/status/1090228885654888448	Fruit sold at ALDI, Costco and Walmart recalled due to listeria concerns. https://t.co/tWJ90N3WH6
02.02.2019	17:10:07	Training	16	Walmart Costco and ALDI USA Recall Soft Fruit (Plums, Nectarines etc Due To Potential #Listeria Contamination.…	https://twitter.com/tweet/status/1091745592378884096	Walmart Costco and ALDI USA Recall Soft Fruit (Plums, Nectarines etc Due To Potential #Listeria Contamination.… https://t.co/31kV558yr3
28.01.2019	19:17:36	Training	16	Peaches, nectarines sold at Market Basket recalled over listeria concerns	https://twitter.com/tweet/status/1089965735772909570	Peaches, nectarines sold at Market Basket recalled over listeria concerns https://t.co/yhkYcn2sLq
29.01.2019	01:35:23	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/9egctj2h36	https://twitter.com/tweet/status/1090060822267813888	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/9egctj2h36 https://t.co/72xWDbik8i
28.01.2019	15:18:40	Training	16	Peaches sold at Hannaford recalled due to potential listeria https://t.co/r4wQi8T3St	https://twitter.com/tweet/status/1089905604712374272	Peaches sold at Hannaford recalled due to potential listeria https://t.co/r4wQi8T3St https://t.co/xxniHbqxbs
28.01.2019	22:10:18	Training	16	Encontraron Listeria en nectarines chilenos ??	https://twitter.com/tweet/status/1090009195435487233	Encontraron Listeria en nectarines chilenos ??
28.01.2019	13:14:35	Training	16	RECALL ALERT: FDA recalls peaches, nectarines and plums sold in more than a dozen states, including Market Basket…	https://twitter.com/tweet/status/1089874377234149376	RECALL ALERT: FDA recalls peaches, nectarines and plums sold in more than a dozen states, including Market Basket… https://t.co/H0eerLKRD6
29.01.2019	15:45:26	Training	16	RT @WCTV: RECALL ALERT: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns	https://twitter.com/tweet/status/1090274934100615170	RT @WCTV: RECALL ALERT: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns https://t.co/Y44W6Sp05H
29.01.2019	21:48:24	Training	16	RT @SMCHD_gov: RECALL ALERT: Check your fruit if you bought nectarines due to possible Listeria contamination. This includes fruit sold in…	https://twitter.com/tweet/status/1090366071364829184	RT @SMCHD_gov: RECALL ALERT: Check your fruit if you bought nectarines due to possible Listeria contamination. This includes fruit sold in…
28.01.2019	04:56:28	Training	16	Fresh peaches, nectarines and plums from Chile recalled for Listeria | Food Safety News:	https://twitter.com/tweet/status/1089749024268140546	Fresh peaches, nectarines and plums from Chile recalled for Listeria | Food Safety News: https://t.co/qTPAewNOYF
28.01.2019	15:08:40	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/uzhZRFBdsu	https://twitter.com/tweet/status/1089903088096501760	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/uzhZRFBdsu https://t.co/jCTVOQBfpt
29.01.2019	12:29:16	Training	16	Walmart, Costco, Aldi fruit recalled due to Listeria: FDA - The State in Columbia, SC	https://twitter.com/tweet/status/1090225361277857792	Walmart, Costco, Aldi fruit recalled due to Listeria: FDA - The State in Columbia, SC https://t.co/4sXlHPpJ29
29.01.2019	15:23:36	Training	16	Peaches, nectarines and plums recalled due to possible listeria contamination. Swipe for more. (Via WIVB)	https://twitter.com/tweet/status/1090269234309910531	Peaches, nectarines and plums recalled due to possible listeria contamination. Swipe for more. (Via WIVB) https://t.co/6aEVgPwQNG
29.01.2019	11:08:22	Training	16	RT @1helpamerica: Peaches, Plums, and Nectarines Recalled Nationwide Due to Listeria Concerns - https://t.co/rjPR85yxa9	https://twitter.com/tweet/status/1090205003732697089	RT @1helpamerica: Peaches, Plums, and Nectarines Recalled Nationwide Due to Listeria Concerns - https://t.co/rjPR85yxa9 https://t.co/VUagly…
29.01.2019	12:12:17	Training	16	Fresh Fruit In 18 States Recalled Over Possible Listeria Risk: Plums, nectarines and…	https://twitter.com/tweet/status/1090221088200712194	Fresh Fruit In 18 States Recalled Over Possible Listeria Risk: Plums, nectarines and… https://t.co/IWupGYChpS
28.01.2019	15:28:46	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/zOgwrHbh33	https://twitter.com/tweet/status/1089908148566147072	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/zOgwrHbh33 https://t.co/8An0dg375n
28.01.2019	16:59:26	Training	16	Jac. Vandenberg, Inc. Recalls Peaches, Nectarines, Plums Over Listeria Concerns	https://twitter.com/tweet/status/1089930964657147904	Jac. Vandenberg, Inc. Recalls Peaches, Nectarines, Plums Over Listeria Concerns https://t.co/v12326fdRH
28.01.2019	19:00:37	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/BHv9HGWCeq	https://twitter.com/tweet/status/1089961535475273729	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/BHv9HGWCeq https://t.co/kbVmsbwPt8
29.01.2019	21:08:59	Training	16	Peaches, nectarines and plums sold at Walmart, ALDI and Costco stores recalled for Listeria	https://twitter.com/tweet/status/1090356155522707457	Peaches, nectarines and plums sold at Walmart, ALDI and Costco stores recalled for Listeria https://t.co/3fXcMQ32F0
28.01.2019	14:25:31	Training	16	RT @fox8news: Peaches and nectarines sold at Ohio Walmarts under recall for listeria concern	https://twitter.com/tweet/status/1089892330818154496	RT @fox8news: Peaches and nectarines sold at Ohio Walmarts under recall for listeria concern https://t.co/bIHaixOmNa
28.01.2019	16:50:39	Training	16	REPOST -- Peaches, nectarines, and plums sold in a number of states are being recalled for possible Listeria monocy…	https://twitter.com/tweet/status/1089928922672885762	REPOST -- Peaches, nectarines, and plums sold in a number of states are being recalled for possible Listeria monocy… https://t.co/HV2GNSWgbo
29.01.2019	05:53:14	Training	16	RT @CD_Davis: HEB ?? > RT @abc13houston: Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/OZJS4HNtQZ	https://twitter.com/tweet/status/1090125699078373376	RT @CD_Davis: HEB ?? > RT @abc13houston: Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/OZJS4HNtQZ https://t.c…
25.01.2019	16:24:27	Training	16	RT @FDArecalls: Jac. Vandenberg, Inc. Recalls Fresh Peaches, Fresh Nectarines and Fresh Plums Because They May Be Contaminted with Listeria…	https://twitter.com/tweet/status/1088834998398902272	RT @FDArecalls: Jac. Vandenberg, Inc. Recalls Fresh Peaches, Fresh Nectarines and Fresh Plums Because They May Be Contaminted with Listeria…
30.01.2019	11:45:00	Training	16	Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns #wmc5 >>	https://twitter.com/tweet/status/1090576609143328768	Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns #wmc5 >>https://t.co/XEbRAb7ZoR
29.01.2019	04:20:20	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/MLwRpuNtIH	https://twitter.com/tweet/status/1090102317184094210	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/MLwRpuNtIH https://t.co/IsWESfXnBI
28.01.2019	15:30:34	Training	16	RECALL ALERT: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/VU1Y5FeDxE	https://twitter.com/tweet/status/1089908838172643329	RECALL ALERT: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/VU1Y5FeDxE https://t.co/FaJZouhvB6
29.01.2019	15:45:26	Training	16	Six Grocery Stores Have Recalled Peaches, Plums, and Nectarines Over Listeria Concerns https://t.co/BW6DVXIcJa	https://twitter.com/tweet/status/1090274962823237632	Six Grocery Stores Have Recalled Peaches, Plums, and Nectarines Over Listeria Concerns https://t.co/BW6DVXIcJa https://t.co/Oqi8QqgWGD
28.01.2019	15:32:19	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/wQImTCFmqc	https://twitter.com/tweet/status/1089909040795267074	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/wQImTCFmqc https://t.co/LS0xpErFHq
29.01.2019	08:26:27	Training	16	RT @WLOX: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns	https://twitter.com/tweet/status/1090164257487048704	RT @WLOX: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns https://t.co/gehqrnMhHB
29.01.2019	17:24:55	Training	16	RT @TLC_CN: Possible listeria contamination sparks fruit recall - CBS News Peaches and Nectarines from Chile	https://twitter.com/tweet/status/1090299764686704640	RT @TLC_CN: Possible listeria contamination sparks fruit recall - CBS News Peaches and Nectarines from Chile https://t.co/NZOYpry5lV
28.01.2019	15:32:26	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/4id0vlQEhn	https://twitter.com/tweet/status/1089909068792324096	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/4id0vlQEhn https://t.co/jcuYSAzrvM
28.01.2019	16:15:19	Training	16	Pittsburgh News Peaches, nectarines sold at Walmart recalled over possible listeria contamination…	https://twitter.com/tweet/status/1089920065388961792	Pittsburgh News Peaches, nectarines sold at Walmart recalled over possible listeria contamination… https://t.co/i7tuo5JYYA
29.01.2019	09:31:29	Training	16	RT @Combasecc: Fresh peaches, nectarines and plums from Chile recalled for Listeria | Food Safety News https://t.co/xsiIStSy1B	https://twitter.com/tweet/status/1090180620700082176	RT @Combasecc: Fresh peaches, nectarines and plums from Chile recalled for Listeria | Food Safety News https://t.co/xsiIStSy1B https://t.co…
30.01.2019	03:48:26	Training	16	RT @WSBT: RECALL ALERT: Thousands of cartons of peaches, nectarines and plums are being recalled due to a possible listeria contamination.…	https://twitter.com/tweet/status/1090456679160922112	RT @WSBT: RECALL ALERT: Thousands of cartons of peaches, nectarines and plums are being recalled due to a possible listeria contamination.…
29.01.2019	16:59:10	Training	16	Peaches, plums, nectarines recalled for potential listeria contamination, FDA says	https://1010wcsi.com/fox-health/peaches-plums-nectarines-recalled-for-potential-listeria-contamination-fda-says/	The U.S. Food and Drug Administration (FDA) announced a recall of fresh peaches, plums and nectarines in more than a dozen states over concerns that the fruit has potentially been contaminated with listeria. The recall was announced last week by Jac. Vandenberg, Inc., a distributor based in Yonkers,  New York. The company said routine testing detected Listeria monocytogenes in the fruit, though no illness have been reported at this time. WHOLE FOODS RECALLS BABY SPINACH-CONTAINING FOOD PRODUCTS
28.01.2019	22:29:52	Training	16	RT @thecwsandiego: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/unbIe1F3Mm	https://twitter.com/tweet/status/1090014122450870272	RT @thecwsandiego: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/unbIe1F3Mm https://t.co/snGqokmv0i
29.01.2019	03:34:51	Training	16	RT @wzzm13: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/nDKxJoctem	https://twitter.com/tweet/status/1090090872006496258	RT @wzzm13: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/nDKxJoctem https://t.co/pccj6gNwIP
29.01.2019	05:50:18	Training	16	RT @WISN12News: Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/qUF4rgbbQJ	https://twitter.com/tweet/status/1090125099385053185	RT @WISN12News: Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/qUF4rgbbQJ https://t.co/Fs9b…
29.01.2019	03:40:26	Training	16	RT @WLTX: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/IAPYzjmcvU	https://twitter.com/tweet/status/1090092317002874880	RT @WLTX: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/IAPYzjmcvU https://t.co/PV0bJXgcFu
30.01.2019	16:15:00	Training	16	Fruit sold at Walmart, Aldi, Costco recalled due to listeria concerns https://t.co/wyHdzdUInR	https://twitter.com/tweet/status/1090644557908176897	Fruit sold at Walmart, Aldi, Costco recalled due to listeria concerns https://t.co/wyHdzdUInR https://t.co/kVeDXHiyFR
28.01.2019	22:18:19	Training	16	Peaches sold at Ohio Walmart locations recalled due to Listeria concerns	https://twitter.com/tweet/status/1090011212702760960	Peaches sold at Ohio Walmart locations recalled due to Listeria concerns https://t.co/tImsp1OK6F
29.01.2019	02:31:19	Training	16	Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/RHl8TI5Ren via @abc7chicago…	https://twitter.com/tweet/status/1090074884787589120	Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/RHl8TI5Ren via @abc7chicago… https://t.co/K178nvC13G
26.01.2019	03:04:59	Training	16	Peaches, nectarines sold at Walmart recalled over listeria concerns	https://twitter.com/tweet/status/1088996191914860544	Peaches, nectarines sold at Walmart recalled over listeria concerns https://t.co/Yc2jheyLMA
29.01.2019	04:50:49	Training	16	Oh AND the nectarines that I went ham on these past couple of days *might* have listeria *and* it could take up to…	https://twitter.com/tweet/status/1090109988847144961	Oh AND the nectarines that I went ham on these past couple of days *might* have listeria *and* it could take up to… https://t.co/J9Ov3kCNiH
04.02.2019	04:40:22	Training	16	RT @WebMD: RECALL ALERT! Fresh peaches, plums, and nectarines sold in more than a dozen states have been recalled over possible listeria co…	https://twitter.com/tweet/status/1092281719619604480	RT @WebMD: RECALL ALERT! Fresh peaches, plums, and nectarines sold in more than a dozen states have been recalled over possible listeria co…
28.01.2019	15:32:27	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/5hjLKzaGHk	https://twitter.com/tweet/status/1089909073917759492	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/5hjLKzaGHk https://t.co/1WIIMB6kZd
29.01.2019	20:32:57	Training	16	Recalls, Market Withdrawals, & Safety Alerts > Jac. Vandenberg, Inc. Recalls Fresh Peaches, Fresh Nectarines and Fr…	https://twitter.com/tweet/status/1090347086216867842	Recalls, Market Withdrawals, & Safety Alerts > Jac. Vandenberg, Inc. Recalls Fresh Peaches, Fresh Nectarines and Fr… https://t.co/ptq53aXwHX
29.01.2019	00:00:19	Training	16	Recall alert: Walmart, Costco, and Aldi fruit may contain listeria - INSIDER	https://twitter.com/tweet/status/1090036974860337152	Recall alert: Walmart, Costco, and Aldi fruit may contain listeria - INSIDER https://t.co/c3nreAT2Tz via @GoogleNews
28.01.2019	20:04:34	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria | https://t.co/ngNXFgh2Ne	https://twitter.com/tweet/status/1089977556651200512	Peaches, nectarines and plums recalled from several stores for Listeria | https://t.co/ngNXFgh2Ne https://t.co/MozBDNA8Dr
28.01.2019	17:14:46	Training	16	RT @CBSPhilly: Jac. Vandenberg, Inc. Recalls Peaches, Nectarines, Plums Over Listeria Concerns	https://twitter.com/tweet/status/1089934823215501314	RT @CBSPhilly: Jac. Vandenberg, Inc. Recalls Peaches, Nectarines, Plums Over Listeria Concerns https://t.co/v12326fdRH
29.01.2019	01:09:10	Training	16	Peaches, nectarines sold in NJ Walmarts recalled for listeria scare https://t.co/ZFzo1nHHbn	https://twitter.com/tweet/status/1090054209599201280	Peaches, nectarines sold in NJ Walmarts recalled for listeria scare https://t.co/ZFzo1nHHbn https://t.co/v3A8r0rCGl
28.01.2019	20:10:19	Training	16	RT @newscentermaine: Peaches sold at Hannaford recalled due to potential listeria contamination https://t.co/wb3CGwpKwW	https://twitter.com/tweet/status/1089979020966588420	RT @newscentermaine: Peaches sold at Hannaford recalled due to potential listeria contamination https://t.co/wb3CGwpKwW https://t.co/abxVft…
29.01.2019	01:05:22	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/uuOMDsgRjT	https://twitter.com/tweet/status/1090053477466816512	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/uuOMDsgRjT https://t.co/Bh6ViIriUA
02.02.2019	23:21:08	Training	16	Listeria outbreak in USA: 1,727 cartons of fresh peaches, 1,207 ctns of fresh nectarines and 365 ctns of fresh plum…	https://twitter.com/tweet/status/1091838960387551232	Listeria outbreak in USA: 1,727 cartons of fresh peaches, 1,207 ctns of fresh nectarines and 365 ctns of fresh plum… https://t.co/a3XHmtTqPI
28.01.2019	15:26:24	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/zyCe6dcIAm	https://twitter.com/tweet/status/1089907553251835904	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/zyCe6dcIAm https://t.co/DMVVMl2XHb
30.01.2019	11:46:04	Training	16	RT @WMCActionNews5: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns #wmc5 >>	https://twitter.com/tweet/status/1090576880271544321	RT @WMCActionNews5: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns #wmc5 >>https://t.co/XEbRAb7ZoR
28.01.2019	18:12:58	Training	16	RT @iskandrah: Listeria concern prompts FDA #recall of peaches, nectarines and plums sold at Walmart, Aldi, Costco	https://twitter.com/tweet/status/1089949469091733504	RT @iskandrah: Listeria concern prompts FDA #recall of peaches, nectarines and plums sold at Walmart, Aldi, Costco https://t.co/tpnQxJVRev
28.01.2019	16:05:19	Training	16	RT @WXII: Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/QFCeB3wClm	https://twitter.com/tweet/status/1089917471950340096	RT @WXII: Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/QFCeB3wClm https://t.co/bPAUgRBZ1k
28.01.2019	21:05:40	Training	16	RT @kcranews: Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/XPR9MCyi3w	https://twitter.com/tweet/status/1089993107284811776	RT @kcranews: Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/XPR9MCyi3w https://t.co/3Cm10m…
28.01.2019	18:50:15	Training	16	RECALL: Peaches, Plums, and Nectarines Could Be Tainted with Listeria	https://twitter.com/tweet/status/1089958850403491840	RECALL: Peaches, Plums, and Nectarines Could Be Tainted with Listeria https://t.co/7ReCk2OxD2
28.01.2019	16:30:28	Training	16	Peaches, Plums, and Nectarines Recalled Nationwide Due to Listeria Concerns	https://twitter.com/tweet/status/1089923782372921346	Peaches, Plums, and Nectarines Recalled Nationwide Due to Listeria Concerns https://t.co/xigrmNwgtk
29.01.2019	04:49:38	Training	16	Look out for Plums, Nectarines and Peaches in your area as some stores have recalled these fruit due to Listeria…	https://twitter.com/tweet/status/1090109693945675776	Look out for Plums, Nectarines and Peaches in your area as some stores have recalled these fruit due to Listeria… https://t.co/zpy6t6punm
28.01.2019	17:19:29	Training	16	RT @FOX29philly: RECALL ALERT: Peaches, plums, nectarines recalled over Listeria concerns	https://twitter.com/tweet/status/1089936009570250754	RT @FOX29philly: RECALL ALERT: Peaches, plums, nectarines recalled over Listeria concerns https://t.co/QJKGUHFx2h
29.01.2019	15:44:21	Training	16	RECALL ALERT: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns	https://twitter.com/tweet/status/1090274454859640832	RECALL ALERT: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns https://t.co/Y44W6Sp05H
28.01.2019	16:04:15	Training	16	Check your fridge! Peaches, nectarines and plums recalled from several stores for Listeria	https://twitter.com/tweet/status/1089917078595874819	Check your fridge! Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/ZlGqggb7a5
29.01.2019	11:17:21	Training	16	#Fruit #recall multiple states #listeria concerns. peaches nectarines plums https://t.co/tzxQqgescC	https://twitter.com/tweet/status/1090207263636316161	#Fruit #recall multiple states #listeria concerns. peaches nectarines plums https://t.co/tzxQqgescC https://t.co/wtFqoRAvDu
29.01.2019	14:04:59	Training	16	RT @maxmhouck: Walmart, Costco, Aldi fruit recalled due to Listeria: FDA	https://twitter.com/tweet/status/1090249449232846848	RT @maxmhouck: Walmart, Costco, Aldi fruit recalled due to Listeria: FDA https://t.co/36de6Lk8cB
29.01.2019	13:55:16	Training	16	FDA Recall: Peaches, plums, nectarines sold at some Aldi, Walmart stores may contain Listeria.	https://twitter.com/tweet/status/1090247184317120512	FDA Recall: Peaches, plums, nectarines sold at some Aldi, Walmart stores may contain Listeria. https://t.co/2oS0YdymjA
29.01.2019	01:58:59	Training	16	RT @PAK4MomAndBaby: Pregnant? #RECALL! Fresh peaches, plums, & nectarines have been recalled b/c they may be contaminated w/ listeria! #Lis…	https://twitter.com/tweet/status/1090066745367425024	RT @PAK4MomAndBaby: Pregnant? #RECALL! Fresh peaches, plums, & nectarines have been recalled b/c they may be contaminated w/ listeria! #Lis…
30.01.2019	02:03:37	Training	16	Fruit Sold at Walmart, Costco and Aldi Being Recalled Due to Listeria | NewsRadio WHAM 1180	https://twitter.com/tweet/status/1090430302483345414	Fruit Sold at Walmart, Costco and Aldi Being Recalled Due to Listeria | NewsRadio WHAM 1180 https://t.co/aiYF4us2Ac
28.01.2019	22:47:27	Training	16	INSIDER: Recall alert: Walmart, Costco, and Aldi fruit may contain listeria.	https://twitter.com/tweet/status/1090018544937566208	INSIDER: Recall alert: Walmart, Costco, and Aldi fruit may contain listeria. https://t.co/ntxo4GkWSN via @GoogleNews
28.01.2019	18:02:27	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria | https://t.co/y2T7GHHWBt	https://twitter.com/tweet/status/1089946823790186497	Peaches, nectarines and plums recalled from several stores for Listeria | https://t.co/y2T7GHHWBt https://t.co/uuu1yyVqbD #SmartNews
31.01.2019	10:42:33	Training	16	FDA Recall: Peaches, plums, nectarines sold at some Aldi, Walmart stores may contain Listeria	https://twitter.com/tweet/status/1090923281518157824	FDA Recall: Peaches, plums, nectarines sold at some Aldi, Walmart stores may contain Listeria https://t.co/9ZMk6pXFlx
29.01.2019	11:25:21	Training	16	ICYMI: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns >>>	https://twitter.com/tweet/status/1090209439859249153	ICYMI: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns >>> https://t.co/CzHfwjDUzh
28.01.2019	17:00:22	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/3UpKyZTia5	https://twitter.com/tweet/status/1089931289132761089	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/3UpKyZTia5 https://t.co/uPqjGPEzSz
29.01.2019	00:08:09	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/bssq1Lmze1	https://twitter.com/tweet/status/1090038852402794496	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/bssq1Lmze1 https://t.co/nzDNTdHv9x
28.01.2019	15:32:20	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/5EK7FBexaj	https://twitter.com/tweet/status/1089909042967965698	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/5EK7FBexaj https://t.co/2HghvhrqeC
28.01.2019	16:54:07	Training	16	Peaches, plums, and nectarines recalled nationwide due to listeria concerns: https://t.co/gE3dQQfqbx	https://twitter.com/tweet/status/1089929625659166720	Peaches, plums, and nectarines recalled nationwide due to listeria concerns: https://t.co/gE3dQQfqbx https://t.co/ognIBu1jNo
28.01.2019	20:47:24	Training	16	RECALL ?? Check your fruit basket! Peaches, nectarines and plums recalled from several stores for Listeria @WUSA9:	https://twitter.com/tweet/status/1089988335186178050	RECALL ?? Check your fruit basket! Peaches, nectarines and plums recalled from several stores for Listeria @WUSA9: https://t.co/bEJH8Xakeg
30.01.2019	19:05:36	Training	16	Nationwide Costco, Walmart Recall: FDA Warns of Possible Deadly Food Contamination	https://twitter.com/tweet/status/1090687645334663168	Nationwide Costco, Walmart Recall: FDA Warns of Possible Deadly Food Contamination https://t.co/t27JHNeGtC
29.01.2019	15:43:32	Training	16	Aldi Costco and walmart hit. Peaches, Plums, and Nectarines Recalled for Listeria	https://twitter.com/tweet/status/1090274249648951296	Aldi Costco and walmart hit. Peaches, Plums, and Nectarines Recalled for Listeria https://t.co/nhOeTo6A00 from @WebMD
29.01.2019	01:52:25	Training	16	La empresa Río Duero se autodenunció por la presunta presencia de listeria en duraznos, nectarines y ciruelas	https://twitter.com/tweet/status/1090065092794814466	La empresa Río Duero se autodenunció por la presunta presencia de listeria en duraznos, nectarines y ciruelas https://t.co/aZ3HSOGzME
28.01.2019	19:04:49	Training	16	NEW #RECALL ALERT??Fresh #Peaches , #Nectarines & #Plums Recalled Due to Possible #Listeria Contamination #retweet…	https://twitter.com/tweet/status/1089962516418043904	NEW #RECALL ALERT??Fresh #Peaches , #Nectarines & #Plums Recalled Due to Possible #Listeria Contamination #retweet… https://t.co/BmTojkpV50
29.01.2019	19:40:03	Training	16	NY Company Recalls Peaches from Hannaford Supermarkets for Listeria https://t.co/aeIDi9Oekl	https://twitter.com/tweet/status/1090333771528921093	NY Company Recalls Peaches from Hannaford Supermarkets for Listeria https://t.co/aeIDi9Oekl https://t.co/p1RNJq1yOH
29.01.2019	09:00:31	Training	16	Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/yAEBvIZcq0	https://twitter.com/tweet/status/1090172830006808576	Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/yAEBvIZcq0 https://t.co/MPtL07tp0z
02.02.2019	01:34:36	Training	16	Listeria Fruit Recall: FDA Warns Aldi, Costco, and Walmart Shoppers	https://www.healthline.com/health-news/fruit-recall-what-you-need-to-know	A recall has pulled thousands of cartons of fruit off shelves and potentially exposed consumers in 18 states to deadly bacteria. But there’s a silver lining, experts say. The recall underscores the effectiveness of food safety systems in place to catch such contaminants. Peaches, plums, and nectarines sold at stores such as Aldi, Costco, and Walmart were recently recalled by fruit distributor Jac. Vandenberg Inc. The fruit may have been contaminated with Listeria monocytogenes,
28.01.2019	19:45:28	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/1bTubzYZuF	https://twitter.com/tweet/status/1089972857776553984	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/1bTubzYZuF https://t.co/QitbAxAGwL
29.01.2019	10:25:30	Training	16	Peaches, nectarines from Walmart recalled over possible listeria contamination https://t.co/LBRMqmWd2y...	https://twitter.com/tweet/status/1090194214414106624	Peaches, nectarines from Walmart recalled over possible listeria contamination https://t.co/LBRMqmWd2y... https://t.co/LBRMqmWd2y
29.01.2019	07:05:16	Training	16	Fruit sold in Walmart, Costco and Aldi recalled in multiple states due to listeria contamination.	https://twitter.com/tweet/status/1090143899820027905	Fruit sold in Walmart, Costco and Aldi recalled in multiple states due to listeria contamination. https://t.co/UcmnLsZp3h
29.01.2019	01:05:21	Training	16	Nectarines Sold at Costco in California Among Fruit Recalled Nationwide Due to Listeria Concerns…	https://twitter.com/tweet/status/1090053251058274304	Nectarines Sold at Costco in California Among Fruit Recalled Nationwide Due to Listeria Concerns… https://t.co/N1V2yWsXHB
28.01.2019	21:32:12	Training	16	RT @kmalejandro: URGENTE ....EEUU ordenó retiro de frutas chilenas por riesgo de listeria se trata de cajas con nectarines, duraznos y ciru…	https://twitter.com/tweet/status/1089999607197769729	RT @kmalejandro: URGENTE ....EEUU ordenó retiro de frutas chilenas por riesgo de listeria se trata de cajas con nectarines, duraznos y ciru…
29.01.2019	21:03:57	Training	16	RT @DietitianOnline: Fresh Fruit In 18 States Recalled Over Possible Listeria Risk. Plums, nectarines and peaches sold at Aldi, Costco, Wa…	https://twitter.com/tweet/status/1090354886431178752	RT @DietitianOnline: Fresh Fruit In 18 States Recalled Over Possible Listeria Risk. Plums, nectarines and peaches sold at Aldi, Costco, Wa…
30.01.2019	21:53:01	Training	16	#JacVandenberg #recalls fresh peaches and fresh nectarines due to possible #Listeria contamination. More at	https://twitter.com/tweet/status/1090729622298255360	#JacVandenberg #recalls fresh peaches and fresh nectarines due to possible #Listeria contamination. More at https://t.co/quFPQHcBQL
